SK_ID_CURR;NAME_CAR;PRICE_CAR;DOWN_PAYMENT;PERCENT_DOWN_PAYMENT;INTEREST_RATE;AMT_CREDIT;AMT_ANNUITY;INCOME_TOTAL;TENOR;RATIO_DTI;DATA_BLACKLIST;DEBITUR;AGE;OCCUPATION_TYPE;TOTAL_DEPENDENTS;NAME_HOUSING_TYPE;PARTNER_OCCUPATION;SCOR;TARGET
101128;MAZDA CX-8;828800000;439264000;53,00%;0,04;389536000;10827118,35;23754934;36;45,6;Tidak Ada;Baru;31;Profesional;1;KPR; profesional;70;0
101136;MAZDA CX-60;1188800000;653840000;55,00%;0,04;534960000;8925067,571;22479485;60;39,7;Tidak Ada;Baru;42;Profesional;1;KPR;Tidak Bekerja;83;0
101140;MAZDA MX-30 EV;860000000;490200000;57,00%;0,04;369800000;6169601,443;21934656;60;28,1;Tidak Ada;Baru;28;Profesional;1;KPR; profesional;98;0
101149;MAZDA 2;371100000;189261000;51,00%;0,04;181839000;7579782,33;24371790;24;31,1;Tidak Ada;Baru;50;Profesional;3;KPR;Tidak Bekerja;83;0
101160;MAZDA MX-5;943300000;528248000;56,00%;0,04;415052000;6924568,464;32404057;60;21,4;Tidak Ada;Lama;27;Profesional;0;KPR;Tidak Bekerja;98;0
101169;MAZDA CX-30;585500000;251765000;43,00%;0,06;333735000;9278994,303;42135933;36;22,0;Tidak Ada;Baru;49;Profesional;1;Milik Sendiri;Tidak Bekerja;98;0
101181; MAZDA CX-5;647700000;233172000;36,00%;0,08;414528000;8650112,833;37505727;48;23,1;Tidak Ada;Baru;29;Profesional;1;KPR; profesional;100;0
101186;MAZDA MX-5;943300000;556547000;59,00%;0,04;386753000;10749765,11;30896515;36;34,8;Tidak Ada;Lama;49;Profesional;1;Milik Sendiri; profesional;83;0
101190; MAZDA CX-5;647700000;375666000;58,00%;0,04;272034000;4538510,976;46110318;60;9,8;Tidak Ada;Baru;28;Profesional;1;Milik Sendiri; profesional;98;0
101193;MAZDA 6;717700000;344496000;48,00%;0,06;373204000;10376369,84;20931085;36;49,6;Ada;Baru;43;Profesional;1;KPR;Tidak Bekerja;38;1
101194;MAZDA CX-30;585500000;245910000;42,00%;0,06;339590000;5668468,823;26499484;60;21,4;Tidak Ada;Baru;51;Profesional;2;KPR;Tidak Bekerja;98;0
101198;MAZDA 2;371100000;189261000;51,00%;0,04;181839000;5054198,774;37777618;36;13,4;Tidak Ada;Baru;43;Profesional;3;Milik Sendiri;Tidak Bekerja;100;0
101200;MAZDA MX-30 EV;860000000;430000000;50,00%;0,06;430000000;17927866,73;42955613;24;41,7;Tidak Ada;Baru;33;Profesional;1;Milik Sendiri; profesional;68;0
101204;MAZDA 6;717700000;380416000;53,00%;0,04;337284000;5627116,963;8391875;60;67,1;Tidak Ada;Lama;55;Swasta Nasional;3;Sewa;Tidak Bekerja;55;1
101211;MAZDA CX-30;585500000;292750000;50,00%;0,06;292750000;6106432,483;43412501;48;14,1;Tidak Ada;Baru;33;Profesional;2;KPR;Tidak Bekerja;98;0
101213;MAZDA CX-30;585500000;339590000;58,00%;0,04;245910000;4102668,174;23315476;60;17,6;Tidak Ada;Baru;25;Profesional;1;KPR;Karyawan;98;0
101223; MAZDA CX-5;647700000;233172000;36,00%;0,08;414528000;11528873,61;48157321;36;23,9;Tidak Ada;Baru;46;Profesional;1;Milik Sendiri;Tidak Bekerja;98;0
101225;MAZDA CX-3;403300000;161320000;40,00%;0,08;241980000;4041205,809;42444648;60;9,5;Tidak Ada;Baru;40;Profesional;1;KPR; profesional;98;0
101237;MAZDA CX-9;955500000;324870000;34,00%;0,08;630630000;13159595,14;36643353;48;35,9;Tidak Ada;Baru;29;Profesional;0;Milik Sendiri;Tidak Bekerja;85;0
101243;MAZDA MX-5;943300000;518815000;55,00%;0,04;424485000;17694245,47;48677643;24;36,3;Tidak Ada;Baru;27;Profesional;1;KPR;Tidak Bekerja;85;0
101244;MAZDA 6;717700000;430620000;60,00%;0,04;287080000;11966651,33;38532288;24;31,1;Tidak Ada;Baru;45;Profesional;3;Milik Sendiri;Tidak Bekerja;83;0
101258;MAZDA 6;717700000;416266000;58,00%;0,04;301434000;12564983,9;32586945;24;38,6;Tidak Ada;Lama;43;Profesional;2;KPR;Tidak Bekerja;83;0
101259;MAZDA 3;583800000;332766000;57,00%;0,04;251034000;5234147,18;49273964;48;10,6;Tidak Ada;Baru;38;Profesional;1;Milik Sendiri; profesional;98;0
101268;MAZDA CX-9;955500000;382200000;40,00%;0,08;573300000;11963268,31;21035438;48;56,9;Tidak Ada;Lama;45;Profesional;1;KPR;Tidak Bekerja;68;0
101269;MAZDA CX-30;585500000;245910000;42,00%;0,06;339590000;5668468,823;29826180;60;19,0;Ada;Baru;51;Profesional;1;Milik Sendiri;Karyawan;70;0
101271;MAZDA CX-3;403300000;185518000;46,00%;0,06;217782000;4542685,155;38242608;48;11,9;Tidak Ada;Baru;42;Profesional;1;KPR; profesional;98;0
101279;MAZDA CX-9;955500000;343980000;36,00%;0,08;611520000;10212737,32;36717777;60;27,8;Tidak Ada;Baru;46;Profesional;1;Milik Sendiri;Tidak Bekerja;98;0
101281;MAZDA MX-30 EV;860000000;318200000;37,00%;0,08;541800000;15068568,88;46659683;36;32,3;Tidak Ada;Baru;27;Profesional;1;KPR;Tidak Bekerja;83;0
101287;MAZDA 3;583800000;180978000;31,00%;0,08;402822000;11203305,75;22136639;36;50,6;Tidak Ada;Baru;42;Profesional;1;Milik Sendiri; profesional;68;0
101292;MAZDA 6;717700000;387558000;54,00%;0,04;330142000;13761649,03;33971283;24;40,5;Tidak Ada;Baru;41;Profesional;3;KPR;Tidak Bekerja;70;0
101294;MAZDA MX-30 EV;860000000;473000000;55,00%;0,04;387000000;8069086,094;35795984;48;22,5;Tidak Ada;Baru;42;Profesional;2;KPR;Karyawan;98;0
101296;MAZDA CX-9;955500000;429975000;45,00%;0,06;525525000;8772113,661;12728265;60;68,9;Tidak Ada;Baru;40;Karyawan;2;Sewa;Tidak Bekerja;65;0
101297;MAZDA CX-60;1188800000;534960000;45,00%;0,06;653840000;18179027,18;37454320;36;48,5;Tidak Ada;Baru;31;Profesional;1;Milik Sendiri;Karyawan;68;0
101299;MAZDA MX-30 EV;860000000;309600000;36,00%;0,08;550400000;9191998,005;30202280;60;30,4;Tidak Ada;Lama;29;Profesional;0;KPR;Tidak Bekerja;85;0
101301;MAZDA CX-3;403300000;233914000;58,00%;0,04;169386000;4708068,75;48366506;36;9,7;Tidak Ada;Baru;44;Profesional;2;Milik Sendiri;Karyawan;100;0
101305;MAZDA CX-3;403300000;169386000;42,00%;0,06;233914000;4879180,352;33309846;48;14,6;Tidak Ada;Baru;24;Profesional;1;KPR;Tidak Bekerja;100;0
101308;MAZDA CX-8;828800000;447552000;54,00%;0,04;381248000;7949154,871;44641478;48;17,8;Tidak Ada;Lama;53;Profesional;1;KPR;Tidak Bekerja;100;0
101318;MAZDA CX-8;828800000;455840000;55,00%;0,04;372960000;15546475,83;39484647;24;39,4;Tidak Ada;Baru;27;Profesional;1;KPR;Tidak Bekerja;83;0
101327;MAZDA CX-60;1188800000;404192000;34,00%;0,08;784608000;13103406,92;19221372;60;68,2;Tidak Ada;Baru;51;Karyawan;1;KPR;Swasta Nasional;63;0
101329; MAZDA CX-5;647700000;278511000;43,00%;0,06;369189000;6162538,167;41688574;60;14,8;Tidak Ada;Baru;43;Profesional;3;KPR; profesional;98;0
101332;MAZDA CX-3;403300000;189551000;47,00%;0,06;213749000;5942965,986;16374644;36;36,3;Tidak Ada;Baru;53;Karyawan;1;Sewa;Swasta Nasional;78;0
101337;MAZDA 6;717700000;392304000;54,66%;0,04;325396000;5428782,128;7387369;60;73,5;Tidak Ada;Baru;25;Wiraswasta;0;Sewa;Wiraswasta;53;1
101343;MAZDA 6;717700000;366027000;51,00%;0,04;351673000;5867177,523;13787580;60;42,6;Tidak Ada;Baru;43;Karyawan;3;Orang Tua;Tidak Bekerja;63;0
101345;MAZDA MX-30 EV;860000000;455800000;53,00%;0,04;404200000;11234702,92;18538744;36;60,6;Tidak Ada;Baru;38;Karyawan;1;Orang Tua;Karyawan;63;0
101346;MAZDA CX-8;828800000;488992000;59,00%;0,04;339808000;9444933,028;20309392;36;46,5;Tidak Ada;Baru;47;Profesional;1;KPR;Tidak Bekerja;70;0
101353;MAZDA CX-3;403300000;233914000;58,00%;0,04;169386000;2825971,092;7618692;60;37,1;Tidak Ada;Lama;29;Wiraswasta;1;Sewa;Tidak Bekerja;66;0
101354;MAZDA CX-30;585500000;269330000;46,00%;0,06;316170000;5277539,938;39569961;60;13,3;Tidak Ada;Lama;29;Profesional;1;Milik Sendiri;Karyawan;98;0
101355;MAZDA CX-9;955500000;506415000;53,00%;0,04;449085000;7492361,99;12003521;60;62,4;Tidak Ada;Baru;42;Karyawan;3;KPR;Karyawan;65;0
101356;MAZDA CX-3;403300000;125023000;31,00%;0,08;278277000;11604539,87;30358453;24;38,2;Tidak Ada;Lama;40;Profesional;2;Milik Sendiri; profesional;83;0
101362;MAZDA MX-5;943300000;415052000;44,00%;0,06;528248000;8817566,238;39077628;60;22,6;Tidak Ada;Baru;32;Profesional;1;KPR;Tidak Bekerja;98;0
101363;MAZDA CX-30;585500000;269330000;46,00%;0,06;316170000;8790626,182;23367999;36;37,6;Tidak Ada;Baru;46;Profesional;1;KPR;Karyawan;83;0
101365;MAZDA 2;371100000;185550000;50,00%;0,06;185550000;3870362,245;10574094;48;36,6;Tidak Ada;Baru;28;Karyawan;0;KPR;Tidak Bekerja;78;0
101366; MAZDA CX-5;647700000;246126000;38,00%;0,08;401574000;6706517,818;22287197;60;30,1;Tidak Ada;Lama;32;Profesional;2;KPR; profesional;85;0
101367;MAZDA 6;717700000;265549000;37,00%;0,08;452151000;12575246,38;22632273;36;55,6;Tidak Ada;Baru;40;Profesional;3;KPR;Karyawan;70;0
101368;MAZDA CX-8;828800000;558736000;67,42%;0,04;270064000;4505644,251;13327674;60;33,8;Tidak Ada;Baru;47;Karyawan;2;Sewa;Tidak Bekerja;80;0
101374;MAZDA 2;371100000;152151000;41,00%;0,06;218949000;9128577,89;37164288;24;24,6;Ada;Lama;27;Profesional;0;Milik Sendiri;Tidak Bekerja;68;0
101380;MAZDA 6;717700000;337319000;47,00%;0,06;380381000;10575915,42;30959161;36;34,2;Tidak Ada;Baru;33;Profesional;2;Milik Sendiri;Karyawan;83;0
101383;MAZDA 3;583800000;315252000;54,00%;0,04;268548000;4480351,888;17707599;60;25,3;Tidak Ada;Baru;52;Karyawan;1;Sewa;Karyawan;93;0
101398;MAZDA 2;371100000;174417000;47,00%;0,06;196683000;3283051,484;28398600;60;11,6;Tidak Ada;Baru;28;Profesional;1;KPR;Tidak Bekerja;100;0
101399;MAZDA 2;371100000;192972000;52,00%;0,04;178128000;2971819,269;5772525;60;51,5;Tidak Ada;Baru;25;Wiraswasta;1;Sewa;Wiraswasta;53;1
101401;MAZDA CX-30;585500000;257620000;44,00%;0,06;327880000;6839204,381;15591934;48;43,9;Tidak Ada;Baru;46;Karyawan;1;KPR;Swasta Nasional;63;0
101412;MAZDA 6;717700000;308611000;43,00%;0,06;409089000;6828552,791;18719083;60;36,5;Tidak Ada;Baru;33;Karyawan;3;KPR;Tidak Bekerja;78;0
101426;MAZDA 6;717700000;364672000;50,81%;0,04;353028000;5889783,824;8325345;60;70,7;Tidak Ada;Baru;27;Swasta Nasional;0;KPR;Tidak Bekerja;55;1
101427;MAZDA MX-30 EV;860000000;464400000;54,00%;0,04;395600000;10995666,69;17313000;36;63,5;Tidak Ada;Baru;40;Karyawan;3;KPR;Swasta Nasional;63;0
101428;MAZDA CX-9;955500000;439530000;46,00%;0,06;515970000;10762548,14;28920197;48;37,2;Tidak Ada;Baru;52;Profesional;2;KPR;Tidak Bekerja;83;0
101429;MAZDA 2;371100000;204105000;55,00%;0,04;166995000;6961024,589;23355055;24;29,8;Tidak Ada;Baru;42;Profesional;3;KPR;Karyawan;98;0
101434;MAZDA 6;717700000;630064000;87,79%;0,04;87636000;1827241,418;8515006;48;21,5;Ada;Baru;35;Swasta Nasional;2;KPR;Tidak Bekerja;55;1
101440;MAZDA CX-60;1188800000;534960000;45,00%;0,08;653840000;10919505,77;16021652;60;68,2;Tidak Ada;Baru;50;Karyawan;2;Sewa;Tidak Bekerja;63;0
101448;MAZDA CX-8;828800000;273504000;33,00%;0,08;555296000;9273764,034;41539838;60;22,3;Tidak Ada;Baru;50;Profesional;1;Milik Sendiri;Tidak Bekerja;98;0
101449;MAZDA 6;717700000;322965000;45,00%;0,06;394735000;6588954,447;11924504;60;55,3;Tidak Ada;Baru;28;Karyawan;1;Sewa;Tidak Bekerja;63;0
101465;MAZDA CX-60;1188800000;653840000;55,00%;0,04;534960000;11154104,13;27697152;48;40,3;Tidak Ada;Baru;55;Profesional;1;Milik Sendiri;Tidak Bekerja;68;0
101467; MAZDA CX-5;647700000;310896000;48,00%;0,06;336804000;5621964,644;8713536;60;64,5;Tidak Ada;Baru;44;Swasta Nasional;2;Orang Tua;Swasta Nasional;57;1
101472;MAZDA MX-30 EV;860000000;438600000;51,00%;0,04;421400000;7030476,063;44051735;60;16,0;Tidak Ada;Baru;25;Profesional;0;KPR; profesional;100;0
101478;MAZDA MX-30 EV;860000000;292400000;34,00%;0,08;567600000;9479247,943;32565765;60;29,1;Tidak Ada;Baru;30;Profesional;2;Milik Sendiri;Karyawan;98;0
101497;MAZDA 3;583800000;321090000;55,00%;0,04;262710000;7302001;19815292;36;36,9;Tidak Ada;Lama;23;Karyawan;1;Sewa;Karyawan;80;0
101504;MAZDA 3;583800000;546848000;93,67%;0,04;36952000;616493,003;5534097;60;11,1;Tidak Ada;Baru;43;Wiraswasta;2;Sewa;Wiraswasta;81;0
101547;MAZDA CX-30;585500000;234200000;40,00%;0,08;351300000;14649701,03;42533750;24;34,4;Tidak Ada;Baru;29;Profesional;1;Milik Sendiri;Tidak Bekerja;83;0
101548;MAZDA CX-9;955500000;563745000;59,00%;0,04;391755000;16329927,17;48111677;24;33,9;Tidak Ada;Baru;45;Profesional;2;KPR;Tidak Bekerja;83;0
101555;MAZDA 3;583800000;227682000;39,00%;0,08;356118000;14850618,37;46419082;24;32,0;Tidak Ada;Baru;23;Profesional;1;Milik Sendiri;Tidak Bekerja;85;0
101570; MAZDA CX-5;647700000;349758000;54,00%;0,04;297942000;12419423,27;42374190;24;29,3;Tidak Ada;Lama;43;Profesional;2;Milik Sendiri;Karyawan;98;0
101572;MAZDA CX-9;955500000;525525000;55,00%;0,04;429975000;8965129,957;15068458;48;59,5;Tidak Ada;Baru;47;Karyawan;3;Sewa;Swasta Nasional;65;0
101578;MAZDA 3;583800000;350280000;60,00%;0,04;233520000;4868974,121;27533657;48;17,7;Tidak Ada;Lama;39;Profesional;3;Milik Sendiri; profesional;98;0
101580;MAZDA 3;583800000;338604000;58,00%;0,04;245196000;4090756,072;8903796;60;45,9;Ada;Baru;28;Swasta Nasional;1;Orang Tua;Tidak Bekerja;25;1
101588;MAZDA 2;371100000;192972000;52,00%;0,04;178128000;2971819,269;23557661;60;12,6;Tidak Ada;Baru;42;Profesional;2;Milik Sendiri;Tidak Bekerja;98;0
101602;MAZDA 2;371100000;178128000;48,00%;0,06;192972000;3221107,116;25081352;60;12,8;Tidak Ada;Baru;51;Profesional;1;Milik Sendiri;Tidak Bekerja;100;0
101610;MAZDA 2;371100000;118752000;32,00%;0,08;252348000;4214357,399;44862971;60;9,4;Tidak Ada;Lama;39;Profesional;2;KPR;Tidak Bekerja;98;0
101614;MAZDA MX-5;943300000;518815000;55,00%;0,04;424485000;8850661,526;21894385;48;40,4;Tidak Ada;Baru;53;Profesional;1;Milik Sendiri;Tidak Bekerja;68;0
101616;MAZDA CX-3;403300000;120990000;30,00%;0,12;282310000;4719531,536;19557080;60;24,1;Tidak Ada;Baru;23;Karyawan;1;Orang Tua;Tidak Bekerja;95;0
101643;MAZDA MX-5;943300000;320722000;34,00%;0,08;622578000;12991571,01;38845599;48;33,4;Tidak Ada;Lama;43;Profesional;3;KPR;Tidak Bekerja;83;0
101644;MAZDA CX-9;955500000;515970000;54,00%;0,04;439530000;12216697,12;44981988;36;27,2;Tidak Ada;Baru;28;Profesional;1;KPR;Tidak Bekerja;98;0
101649;MAZDA MX-30 EV;860000000;387000000;45,00%;0,06;473000000;7895361,327;37296265;60;21,2;Tidak Ada;Baru;45;Profesional;2;KPR;Tidak Bekerja;98;0
101650; MAZDA CX-5;647700000;272034000;42,00%;0,06;375666000;6270652,872;46021780;60;13,6;Tidak Ada;Baru;55;Profesional;1;Milik Sendiri;Tidak Bekerja;100;0
101665;MAZDA CX-30;585500000;245910000;42,00%;0,06;339590000;14158428,52;40745570;24;34,7;Tidak Ada;Baru;49;Profesional;2;KPR; profesional;83;0
101667;MAZDA CX-30;585500000;263475000;45,00%;0,06;322025000;5375272,16;35288286;60;15,2;Tidak Ada;Baru;26;Profesional;0;Milik Sendiri;Tidak Bekerja;100;0
101669;MAZDA MX-30 EV;860000000;455800000;53,00%;0,04;404200000;8427712,143;22937058;48;36,7;Tidak Ada;Baru;49;Profesional;3;Milik Sendiri; profesional;83;0
101674;MAZDA 3;583800000;315788000;54,09%;0,04;268012000;4471409,47;7406563;60;60,4;Tidak Ada;Lama;31;Wiraswasta;0;Sewa;Wiraswasta;53;1
101675;MAZDA CX-30;585500000;234200000;40,00%;0,08;351300000;7330710,201;46550641;48;15,7;Tidak Ada;Baru;53;Profesional;1;Milik Sendiri;Tidak Bekerja;100;0
101678;MAZDA CX-3;403300000;149221000;37,00%;0,08;254079000;7066457,943;30114864;36;23,5;Tidak Ada;Lama;28;Profesional;0;KPR; profesional;100;0
101682;MAZDA 3;583800000;216006000;37,00%;0,08;367794000;6142372,301;22873188;60;26,9;Ada;Baru;36;Profesional;3;KPR;Tidak Bekerja;68;0
101686;MAZDA MX-5;943300000;462217000;49,00%;0,06;481083000;8030283,538;28588939;60;28,1;Tidak Ada;Baru;35;Profesional;3;KPR;Tidak Bekerja;98;0
101697; MAZDA CX-5;647700000;499296000;77,09%;0,04;148404000;2475915,448;8324885;60;29,7;Ada;Baru;33;Swasta Nasional;2;KPR;Tidak Bekerja;57;1
101700;MAZDA CX-3;403300000;213749000;53,00%;0,04;189551000;3162396,222;49949553;60;6,3;Tidak Ada;Baru;40;Profesional;2;KPR;Karyawan;98;0
101711; MAZDA CX-5;647700000;207264000;32,00%;0,08;440436000;7355535,671;12045737;60;61,1;Tidak Ada;Lama;32;Karyawan;1;Orang Tua;Swasta Nasional;63;0
101714;MAZDA CX-8;828800000;380416000;45,90%;0,06;448384000;7484468,696;16226580;60;46,1;Tidak Ada;Baru;53;Karyawan;2;KPR;Tidak Bekerja;63;0
101715;MAZDA 6;717700000;358850000;50,00%;0,06;358850000;7485203,405;10827073;48;69,1;Tidak Ada;Baru;54;Karyawan;3;Orang Tua;Tidak Bekerja;63;0
101728;MAZDA CX-8;828800000;447552000;54,00%;0,04;381248000;10596754,13;38876845;36;27,3;Tidak Ada;Baru;26;Profesional;1;Milik Sendiri; profesional;100;0
101732;MAZDA MX-30 EV;860000000;455800000;53,00%;0,04;404200000;6743517,856;23264840;60;29,0;Tidak Ada;Baru;45;Profesional;2;Milik Sendiri; profesional;98;0
101757;MAZDA CX-8;828800000;414400000;50,00%;0,06;414400000;8643913,309;13645774;48;63,3;Tidak Ada;Lama;34;Karyawan;2;Orang Tua;Tidak Bekerja;65;0
101758; MAZDA CX-5;647700000;207264000;32,00%;0,08;440436000;12249428,21;24911355;36;49,2;Ada;Baru;28;Profesional;0;KPR;Tidak Bekerja;40;1
101759;MAZDA 2;371100000;152151000;41,00%;0,06;218949000;4567027,449;26011100;48;17,6;Tidak Ada;Baru;42;Profesional;2;Milik Sendiri;Tidak Bekerja;98;0
101762;MAZDA CX-8;828800000;265216000;32,00%;0,08;563584000;15674426,59;47208067;36;33,2;Tidak Ada;Baru;33;Profesional;1;Milik Sendiri;Karyawan;83;0
101764;MAZDA 3;583800000;274386000;47,00%;0,06;309414000;5164768,139;13319046;60;38,8;Tidak Ada;Baru;46;Karyawan;1;KPR;Karyawan;78;0
101780;MAZDA CX-60;1188800000;416080000;35,00%;0,08;772720000;12904870,46;30740861;60;42,0;Ada;Lama;29;Profesional;0;KPR;Karyawan;38;1
101784;MAZDA 6;717700000;244018000;34,00%;0,08;473682000;19753201,49;42712135;24;46,2;Tidak Ada;Baru;55;Profesional;3;KPR;Tidak Bekerja;68;0
101789;MAZDA CX-30;585500000;310315000;53,00%;0,04;275185000;4591081,052;22938543;60;20,0;Tidak Ada;Lama;33;Profesional;1;Milik Sendiri;Tidak Bekerja;98;0
101816;MAZDA 2;371100000;222660000;60,00%;0,04;148440000;6187577,413;17507470;24;35,3;Tidak Ada;Lama;51;Karyawan;3;KPR;Karyawan;78;0
101819;MAZDA 2;371100000;207816000;56,00%;0,04;163284000;2724167,664;8772291;60;31,1;Tidak Ada;Baru;35;Swasta Nasional;1;Sewa;Swasta Nasional;70;0
101827;MAZDA CX-9;955500000;429975000;45,00%;0,08;525525000;8776571,133;12293374;60;71,4;Tidak Ada;Baru;36;Karyawan;1;Sewa;Swasta Nasional;65;0
101863;MAZDA CX-8;828800000;472416000;57,00%;0,04;356384000;7430731,728;41593897;48;17,9;Tidak Ada;Baru;23;Profesional;1;KPR;Karyawan;98;0
101867;MAZDA CX-9;955500000;506415000;53,00%;0,04;449085000;18719672,61;41915666;24;44,7;Tidak Ada;Baru;28;Profesional;1;Milik Sendiri; profesional;70;0
101870;MAZDA 3;583800000;210168000;36,00%;0,08;373632000;10391472;41988796;36;24,7;Tidak Ada;Baru;36;Profesional;1;Milik Sendiri;Tidak Bekerja;98;0
101873; MAZDA CX-5;647700000;323850000;50,00%;0,06;323850000;5405735,234;15203430;60;35,6;Tidak Ada;Baru;43;Karyawan;2;Orang Tua;Swasta Nasional;80;0
101878;MAZDA 6;717700000;430620000;60,00%;0,04;287080000;4789532,672;47379356;60;10,1;Tidak Ada;Baru;44;Profesional;1;KPR;Tidak Bekerja;100;0
101879;MAZDA CX-60;1188800000;404192000;34,00%;0,08;784608000;13103406,92;30078897;60;43,6;Tidak Ada;Baru;41;Profesional;2;Milik Sendiri;Tidak Bekerja;68;0
101880;MAZDA CX-8;828800000;480704000;58,00%;0,04;348096000;9675297,248;26195314;36;36,9;Tidak Ada;Baru;43;Profesional;2;KPR; profesional;83;0
101887;MAZDA CX-30;585500000;245910000;42,00%;0,06;339590000;9441783,677;25710558;36;36,7;Tidak Ada;Baru;52;Profesional;3;KPR;Karyawan;83;0
101897;MAZDA CX-30;585500000;345445000;59,00%;0,04;240055000;6672307,297;13263599;36;50,3;Tidak Ada;Baru;32;Karyawan;1;KPR;Karyawan;63;0
101901;MAZDA CX-30;585500000;333735000;57,00%;0,04;251765000;4200350,75;26890913;60;15,6;Tidak Ada;Baru;49;Profesional;2;KPR;Karyawan;98;0
101903;MAZDA 2;371100000;155862000;42,00%;0,06;215238000;4489620,205;32218016;48;13,9;Tidak Ada;Baru;24;Profesional;0;KPR; profesional;100;0
101920;MAZDA CX-9;955500000;420420000;44,00%;0,06;535080000;8931606,636;35436299;60;25,2;Tidak Ada;Lama;39;Profesional;1;Milik Sendiri;Karyawan;98;0
101921;MAZDA 3;583800000;338604000;58,00%;0,04;245196000;6815200,933;28395864;36;24,0;Tidak Ada;Baru;33;Profesional;1;Milik Sendiri;Tidak Bekerja;100;0
101922;MAZDA 3;583800000;326928000;56,00%;0,04;256872000;4285553,98;47586134;60;9,0;Tidak Ada;Baru;40;Profesional;3;Milik Sendiri;Karyawan;100;0
101961;MAZDA 3;583800000;332766000;57,00%;0,04;251034000;4188155,026;34723489;60;12,1;Tidak Ada;Baru;43;Profesional;2;KPR;Tidak Bekerja;98;0
101962;MAZDA MX-30 EV;860000000;387000000;45,00%;0,06;473000000;19720653,4;43903672;24;44,9;Tidak Ada;Baru;31;Profesional;2;KPR;Tidak Bekerja;68;0
101971;MAZDA MX-30 EV;860000000;490200000;57,00%;0,04;369800000;7710460,046;22194268;48;34,7;Tidak Ada;Baru;25;Profesional;1;KPR;Karyawan;83;0
101976;MAZDA MX-30 EV;860000000;378400000;44,00%;0,06;481600000;8038913,352;16505503;60;48,7;Tidak Ada;Baru;54;Karyawan;2;Sewa;Tidak Bekerja;65;0
102002;MAZDA CX-60;1188800000;534960000;45,00%;0,06;653840000;18179027,18;33890424;36;53,6;Tidak Ada;Baru;23;Profesional;0;KPR;Tidak Bekerja;68;0
102005;MAZDA CX-8;828800000;414400000;50,00%;0,06;414400000;11521761,99;34114265;36;33,8;Ada;Baru;51;Profesional;3;Milik Sendiri;Tidak Bekerja;53;1
102007;MAZDA CX-8;828800000;414400000;50,00%;0,06;414400000;6917204,512;10772552;60;64,2;Tidak Ada;Baru;33;Karyawan;1;Sewa;Karyawan;63;0
102017;MAZDA 6;717700000;229664000;32,00%;0,08;488036000;13573281,81;40056305;36;33,9;Tidak Ada;Baru;41;Profesional;2;KPR; profesional;83;0
102019;MAZDA MX-5;943300000;349021000;37,00%;0,08;594279000;12401045,05;24103377;48;51,4;Tidak Ada;Baru;26;Profesional;0;Milik Sendiri; profesional;68;0
102029; MAZDA CX-5;647700000;382143000;59,00%;0,04;265557000;4430451,191;25140948;60;17,6;Tidak Ada;Lama;24;Profesional;0;KPR;Karyawan;100;0
102051;MAZDA MX-5;943300000;565980000;60,00%;0,04;377320000;7867254,69;28832931;48;27,3;Tidak Ada;Lama;30;Profesional;2;KPR;Tidak Bekerja;98;0
102052;MAZDA MX-5;943300000;547114000;58,00%;0,04;396186000;11011954,51;23180739;36;47,5;Tidak Ada;Lama;27;Profesional;0;KPR;Tidak Bekerja;68;0
102054;MAZDA CX-60;1188800000;630064000;53,00%;0,04;558736000;15530017,25;25791213;36;60,2;Ada;Lama;27;Profesional;0;Milik Sendiri;Tidak Bekerja;38;1
102062;MAZDA 6;717700000;263475000;36,71%;0,08;454225000;7585819,938;15944197;60;47,6;Ada;Lama;46;Karyawan;3;KPR;Karyawan;33;1
102067;MAZDA MX-30 EV;860000000;352600000;41,00%;0,06;507400000;10583787,68;23340144;48;45,3;Tidak Ada;Baru;31;Profesional;1;Milik Sendiri;Tidak Bekerja;70;0
102068;MAZDA 3;583800000;175140000;30,00%;0,12;408660000;6831793,976;9637313;60;70,9;Tidak Ada;Baru;48;Swasta Nasional;1;Sewa;Tidak Bekerja;55;1
102070;MAZDA CX-3;403300000;201650000;50,00%;0,06;201650000;5606571,685;16027210;36;35,0;Tidak Ada;Lama;33;Karyawan;3;Sewa;Swasta Nasional;78;0
102090;MAZDA MX-5;943300000;282990000;30,00%;0,12;660310000;13790188,06;28622415;48;48,2;Tidak Ada;Lama;32;Profesional;2;Milik Sendiri;Tidak Bekerja;68;0
102092;MAZDA 3;583800000;239358000;41,00%;0,06;344442000;7184668,89;18785846;48;38,2;Tidak Ada;Baru;48;Karyawan;1;KPR;Tidak Bekerja;80;0
102099; MAZDA CX-5;647700000;291465000;45,00%;0,06;356235000;9904572,597;32587715;36;30,4;Tidak Ada;Baru;43;Profesional;1;KPR;Karyawan;83;0
102100;MAZDA CX-30;585500000;181505000;31,00%;0,08;403995000;16847156,19;42907481;24;39,3;Tidak Ada;Baru;44;Profesional;3;KPR;Karyawan;83;0
102112;MAZDA 2;371100000;218949000;59,00%;0,04;152151000;2538428,959;5743674;60;44,2;Tidak Ada;Baru;35;Wiraswasta;2;Sewa;Wiraswasta;53;1
